network,state,site_name,description,start,end,latitude,longitude,elev,county,site_id,Year,Month,Day,yearday,date,snow_water_equivalent,precipitation_cumulative,temperature_max,temperature_min,temperature_mean,precipitation,study_year,daymet_maxtemp,daymet_mintemp,daymet_precip,daymet_meantemp,swe_plus,prevday_swe,prevday_maxtemp,prevday_mintemp,prevday_meantemp,prevday_precip,prevday_cumulative_precip
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,10,21,294,2020-10-21,2.5,17.8,-7.2,-11.7,-8.3,2.5,40,3.69,-3.69,0,0,3.5,2.5,4.14,-3.39,0.3749999999999998,0,17.8
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,10,22,295,2020-10-22,5.1,20.3,-5,-11.7,-7.8,0,40,2.7,-3.65,0,-0.47499999999999987,6.1,2.5,3.69,-3.69,0,0,17.8
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,10,23,296,2020-10-23,5.1,20.3,-1.7,-6.7,-3.9,0,40,4.26,-4.46,0,-0.10000000000000007,6.1,5.1,2.7,-3.65,-0.47499999999999987,0,20.3
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,10,24,297,2020-10-24,5.1,20.3,0,-4.4,-2.2,0,40,0.68,-5.92,0,-2.62,6.1,5.1,4.26,-4.46,-0.10000000000000007,0,20.3
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,10,25,298,2020-10-25,5.1,20.3,0,-2.2,-1.1,0,40,-2.3,-6.68,0,-4.49,6.1,5.1,0.68,-5.92,-2.62,0,20.3
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,10,26,299,2020-10-26,5.1,20.3,-2.2,-7.8,-5.6,17.8,40,-4.52,-6.46,0,-5.49,6.1,5.1,-2.3,-6.68,-4.49,0,20.3
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,10,27,300,2020-10-27,22.9,38.1,-5,-8.3,-6.1,2.5,40,-5.91,-7.35,0,-6.63,23.9,5.1,-4.52,-6.46,-5.49,0,20.3
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,10,28,301,2020-10-28,25.4,40.6,-6.7,-16.1,-11.1,0,40,-4.88,-8.77,0,-6.824999999999999,26.4,22.9,-5.91,-7.35,-6.63,0,38.1
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,10,30,303,2020-10-30,25.4,40.6,-13.9,-17.8,-16.1,0,40,2.67,-7.95,0,-2.64,26.4,25.4,-4.88,-8.77,-6.824999999999999,0,40.6
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,10,31,304,2020-10-31,25.4,40.6,-16.1,-21.7,-18.9,0,40,3.06,1.39,0,2.225,26.4,25.4,2.67,-7.95,-2.64,0,40.6
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,11,1,305,2020-11-01,25.4,40.6,-18.3,-24.4,-21.7,0,40,2.8,-5.97,4.55,-1.585,26.4,25.4,3.06,1.39,2.225,0,40.6
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,11,2,306,2020-11-02,25.4,40.6,-18.9,-22.8,-21.1,0,40,2.04,-3.05,2.86,-0.5049999999999999,26.4,25.4,2.8,-5.97,-1.585,4.55,40.6
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,11,3,307,2020-11-03,25.4,40.6,-18.9,-23.3,-21.7,0,40,2.1,-3.01,0,-0.45499999999999985,26.4,25.4,2.04,-3.05,-0.5049999999999999,2.86,40.6
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,11,4,308,2020-11-04,25.4,40.6,-22.2,-26.1,-23.9,0,40,1.62,-3.07,0,-0.7249999999999999,26.4,25.4,2.1,-3.01,-0.45499999999999985,0,40.6
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,11,5,309,2020-11-05,25.4,40.6,-11.7,-22.2,-16.7,5.1,40,0.91,-6.18,0,-2.635,26.4,25.4,1.62,-3.07,-0.7249999999999999,0,40.6
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,11,6,310,2020-11-06,25.4,45.7,-2.8,-11.1,-5.6,25.4,40,-4.93,-9.36,5,-7.145,26.4,25.4,0.91,-6.18,-2.635,0,40.6
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,11,7,311,2020-11-07,78.7,71.1,-3.3,-7.2,-5,5.1,40,-8.46,-10.47,7.39,-9.465,79.7,25.4,-4.93,-9.36,-7.145,5,45.7
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,11,8,312,2020-11-08,86.4,76.2,-1.7,-5,-2.8,7.6,40,-10.06,-19.42,0,-14.740000000000002,87.4,78.7,-8.46,-10.47,-9.465,7.39,71.1
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,11,9,313,2020-11-09,91.4,83.8,-4.4,-9.4,-7.8,5.1,40,-15.64,-19.71,0,-17.675,92.4,86.4,-10.06,-19.42,-14.740000000000002,0,76.2
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,11,10,314,2020-11-10,101.6,88.9,-2.8,-8.9,-5,2.5,40,-12.48,-19.61,0,-16.045,102.6,91.4,-15.64,-19.71,-17.675,0,83.8
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,11,11,315,2020-11-11,104.1,91.4,-2.8,-5,-3.9,0,40,-11.7,-21.88,0,-16.79,105.1,101.6,-12.48,-19.61,-16.045,0,88.9
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,11,12,316,2020-11-12,104.1,91.4,-3.9,-11.1,-5.6,0,40,-16.75,-21.11,0,-18.93,105.1,104.1,-11.7,-21.88,-16.79,0,91.4
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,11,13,317,2020-11-13,104.1,91.4,-8.3,-10.6,-8.9,0,40,-17.46,-24.17,0,-20.815,105.1,104.1,-16.75,-21.11,-18.93,0,91.4
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,11,14,318,2020-11-14,104.1,91.4,-8.9,-12.8,-10,0,40,-20.35,-26.38,0,-23.365,105.1,104.1,-17.46,-24.17,-20.815,0,91.4
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,11,15,319,2020-11-15,104.1,91.4,-12.2,-18.9,-15,0,40,-19.6,-26.17,0,-22.885,105.1,104.1,-20.35,-26.38,-23.365,0,91.4
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,11,16,320,2020-11-16,104.1,91.4,-13.9,-21.1,-17.2,0,40,-20.15,-23.94,2.23,-22.045,105.1,104.1,-19.6,-26.17,-22.885,0,91.4
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,11,17,321,2020-11-17,104.1,91.4,-9.4,-15.6,-12.8,0,40,-23.05,-23.84,0,-23.445,105.1,104.1,-20.15,-23.94,-22.045,2.23,91.4
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,11,18,322,2020-11-18,104.1,91.4,-10,-11.7,-10.6,0,40,-20.03,-26.28,0,-23.155,105.1,104.1,-23.05,-23.84,-23.445,0,91.4
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,11,19,323,2020-11-19,104.1,91.4,-8.9,-14.4,-10.6,0,40,-20,-26.35,0,-23.175,105.1,104.1,-20.03,-26.28,-23.155,0,91.4
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,11,20,324,2020-11-20,104.1,91.4,-8.3,-13.9,-11.7,2.5,40,-20.5,-26.55,0,-23.525,105.1,104.1,-20,-26.35,-23.175,0,91.4
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,11,21,325,2020-11-21,106.7,94,-7.2,-11.1,-8.9,0,40,-20.12,-27.24,0,-23.68,107.7,104.1,-20.5,-26.55,-23.525,0,91.4
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,11,22,326,2020-11-22,106.7,94,-6.1,-9.4,-7.8,2.5,40,-25.07,-25.07,0,-25.07,107.7,106.7,-20.12,-27.24,-23.68,0,94
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,11,23,327,2020-11-23,109.2,96.5,-6.7,-13.3,-8.9,0,40,-22.87,-25.62,0,-24.245,110.2,106.7,-25.07,-25.07,-25.07,0,94
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,11,24,328,2020-11-24,109.2,96.5,-8.9,-15.6,-13.3,2.5,40,-23.4,-26.09,0,-24.744999999999997,110.2,109.2,-22.87,-25.62,-24.245,0,96.5
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,11,25,329,2020-11-25,111.8,99.1,-1.1,-9.4,-3.9,0,40,-24.75,-27.18,0,-25.965,112.8,109.2,-23.4,-26.09,-24.744999999999997,0,96.5
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,11,26,330,2020-11-26,111.8,99.1,-3.3,-11.1,-7.2,2.5,40,-26.68,-29.21,0,-27.945,112.8,111.8,-24.75,-27.18,-25.965,0,99.1
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,11,27,331,2020-11-27,114.3,101.6,-5.6,-11.1,-8.3,0,40,-26.73,-29.87,0,-28.3,115.3,111.8,-26.68,-29.21,-27.945,0,99.1
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,11,28,332,2020-11-28,114.3,101.6,-5.6,-11.1,-7.2,0,40,-27.98,-33.23,0,-30.604999999999997,115.3,114.3,-26.73,-29.87,-28.3,0,101.6
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,11,30,334,2020-11-30,114.3,101.6,-3.9,-12.2,-8.3,0,40,-15.97,-24.37,0,-20.17,115.3,114.3,-27.98,-33.23,-30.604999999999997,0,101.6
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,12,1,335,2020-12-01,114.3,101.6,1.7,-4.4,-1.1,0,40,-16.8,-26.78,0,-21.79,115.3,114.3,-15.97,-24.37,-20.17,0,101.6
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,12,2,336,2020-12-02,114.3,101.6,2.8,-13.9,-2.2,0,40,-25.39,-30.91,0,-28.15,115.3,114.3,-16.8,-26.78,-21.79,0,101.6
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,12,3,337,2020-12-03,114.3,101.6,-13.9,-16.7,-15,0,40,-25.1,-32.34,0,-28.72,115.3,114.3,-25.39,-30.91,-28.15,0,101.6
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,12,4,338,2020-12-04,114.3,101.6,-15,-18.9,-16.7,0,40,-17.53,-27.59,0,-22.56,115.3,114.3,-25.1,-32.34,-28.72,0,101.6
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,12,5,339,2020-12-05,114.3,101.6,-17.8,-23.9,-20.6,0,40,-6.83,-20.14,0,-13.485,115.3,114.3,-17.53,-27.59,-22.56,0,101.6
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,12,6,340,2020-12-06,114.3,101.6,-16.7,-22.8,-19.4,0,40,-4.11,-8.45,0,-6.279999999999999,115.3,114.3,-6.83,-20.14,-13.485,0,101.6
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,12,7,341,2020-12-07,114.3,101.6,-3.9,-16.7,-11.7,5.1,40,-4.84,-12.54,4.89,-8.69,115.3,114.3,-4.11,-8.45,-6.279999999999999,0,101.6
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,12,8,342,2020-12-08,119.4,106.7,-2.2,-7.2,-3.3,0,40,-12.91,-17.37,2.49,-15.14,120.4,114.3,-4.84,-12.54,-8.69,4.89,101.6
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,12,9,343,2020-12-09,119.4,106.7,-5.6,-8.3,-6.7,0,40,-11.02,-15.04,0,-13.03,120.4,119.4,-12.91,-17.37,-15.14,2.49,106.7
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,12,10,344,2020-12-10,119.4,106.7,-7.2,-21.1,-17.2,0,40,-10.33,-17.78,0,-14.055,120.4,119.4,-11.02,-15.04,-13.03,0,106.7
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,12,11,345,2020-12-11,119.4,106.7,-17.8,-21.7,-19.4,0,40,-18.24,-30.7,0,-24.47,120.4,119.4,-10.33,-17.78,-14.055,0,106.7
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,12,12,346,2020-12-12,119.4,106.7,-16.7,-21.7,-19.4,0,40,-28.65,-33.22,0,-30.935,120.4,119.4,-18.24,-30.7,-24.47,0,106.7
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,12,13,347,2020-12-13,119.4,106.7,-18.9,-22.2,-20.6,0,40,-28.22,-33.61,0,-30.915,120.4,119.4,-28.65,-33.22,-30.935,0,106.7
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,12,14,348,2020-12-14,119.4,106.7,-15.6,-19.4,-17.2,0,40,-28.5,-33.65,0,-31.075,120.4,119.4,-28.22,-33.61,-30.915,0,106.7
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,12,15,349,2020-12-15,119.4,106.7,-16.7,-20,-18.3,0,40,-22.31,-32.92,0,-27.615,120.4,119.4,-28.5,-33.65,-31.075,0,106.7
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,12,16,350,2020-12-16,119.4,106.7,-20,-27.8,-25.6,0,40,-12.7,-23.33,4.94,-18.015,120.4,119.4,-22.31,-32.92,-27.615,0,106.7
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,12,17,351,2020-12-17,119.4,106.7,-27.8,-31.7,-30,0,40,-8.65,-14.73,12.7,-11.69,120.4,119.4,-12.7,-23.33,-18.015,4.94,106.7
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,12,18,352,2020-12-18,119.4,106.7,-24.4,-29.4,-27.2,0,40,-7.62,-12.17,8.38,-9.895,120.4,119.4,-8.65,-14.73,-11.69,12.7,106.7
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,12,19,353,2020-12-19,119.4,106.7,-22.2,-27.8,-25,0,40,-2.96,-9.77,26.76,-6.365,120.4,119.4,-7.62,-12.17,-9.895,8.38,106.7
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,12,20,354,2020-12-20,121.9,106.7,-11.7,-25.6,-20,2.5,40,-1.74,-4.16,15.85,-2.95,122.9,119.4,-2.96,-9.77,-6.365,26.76,106.7
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,12,21,355,2020-12-21,127,109.2,-6.1,-16.1,-12.8,0,40,-4.28,-17.29,0,-10.785,128,121.9,-1.74,-4.16,-2.95,15.85,106.7
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,12,22,356,2020-12-22,129.5,109.2,-0.6,-6.1,-2.2,0,40,-15.11,-21.96,0,-18.535,130.5,127,-4.28,-17.29,-10.785,0,109.2
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,12,23,357,2020-12-23,129.5,109.2,-2.8,-7.2,-4.4,2.5,40,-14.31,-22.17,0,-18.24,130.5,129.5,-15.11,-21.96,-18.535,0,109.2
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,12,24,358,2020-12-24,132.1,111.8,-5,-8.9,-6.7,0,40,-16.94,-25.71,2.93,-21.325000000000003,133.1,129.5,-14.31,-22.17,-18.24,0,109.2
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,12,25,359,2020-12-25,132.1,111.8,-2.8,-7.8,-4.4,0,40,-8.48,-18.12,12.94,-13.3,133.1,132.1,-16.94,-25.71,-21.325000000000003,2.93,111.8
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,12,26,360,2020-12-26,132.1,111.8,-5.6,-11.1,-7.8,0,40,-0.72,-12.12,41.68,-6.42,133.1,132.1,-8.48,-18.12,-13.3,12.94,111.8
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,12,27,361,2020-12-27,132.1,111.8,-4.4,-8.3,-6.1,0,40,-1.64,-15.23,5.14,-8.435,133.1,132.1,-0.72,-12.12,-6.42,41.68,111.8
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,12,28,362,2020-12-28,132.1,111.8,-0.6,-5,-2.8,0,40,-4.3,-14.06,17.04,-9.18,133.1,132.1,-1.64,-15.23,-8.435,5.14,111.8
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,12,30,364,2020-12-30,132.1,111.8,-5,-8.3,-6.7,0,40,-14.93,-22.47,0,-18.7,133.1,132.1,-4.3,-14.06,-9.18,17.04,111.8
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2020,12,31,365,2020-12-31,132.1,111.8,-6.7,-12.2,-10,0,40,-20.97,-28.86,0,-24.915,133.1,132.1,-14.93,-22.47,-18.7,0,111.8
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2021,1,1,1,2021-01-01,132.1,111.8,-8.9,-15.6,-11.1,0,41,-27.73,-32.92,0,-30.325000000000003,133.1,132.1,-20.97,-28.86,-24.915,0,111.8
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2021,1,2,2,2021-01-02,132.1,111.8,-16.1,-23.3,-20.6,0,41,-31.34,-34.39,0,-32.865,133.1,132.1,-27.73,-32.92,-30.325000000000003,0,111.8
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2021,1,3,3,2021-01-03,132.1,111.8,-20,-26.7,-24.4,0,41,-28.88,-34.75,0,-31.815,133.1,132.1,-31.34,-34.39,-32.865,0,111.8
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2021,1,4,4,2021-01-04,132.1,111.8,-9.4,-20.6,-11.7,0,41,-22.71,-32.76,0,-27.735,133.1,132.1,-28.88,-34.75,-31.815,0,111.8
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2021,1,5,5,2021-01-05,132.1,111.8,-10,-14.4,-12.2,0,41,-20.81,-29.09,0,-24.95,133.1,132.1,-22.71,-32.76,-27.735,0,111.8
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2021,1,6,6,2021-01-06,132.1,111.8,-3.3,-13.3,-8.3,2.5,41,-17.13,-25.42,0,-21.275,133.1,132.1,-20.81,-29.09,-24.95,0,111.8
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2021,1,7,7,2021-01-07,134.6,114.3,-2.2,-5.6,-3.9,0,41,-20.45,-28.79,0,-24.619999999999997,135.6,132.1,-17.13,-25.42,-21.275,0,111.8
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2021,1,8,8,2021-01-08,134.6,114.3,-2.8,-7.8,-5,0,41,-23.43,-29.06,0,-26.244999999999997,135.6,134.6,-20.45,-28.79,-24.619999999999997,0,114.3
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2021,1,9,9,2021-01-09,134.6,114.3,-2.8,-7.8,-5,0,41,-21.53,-27.67,0,-24.6,135.6,134.6,-23.43,-29.06,-26.244999999999997,0,114.3
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2021,1,10,10,2021-01-10,134.6,114.3,-2.8,-7.2,-5.6,2.5,41,-15.71,-22.18,0,-18.945,135.6,134.6,-21.53,-27.67,-24.6,0,114.3
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2021,1,11,11,2021-01-11,137.2,116.8,-2.8,-5,-3.9,0,41,-11.38,-18.36,2.95,-14.87,138.2,134.6,-15.71,-22.18,-18.945,0,114.3
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2021,1,12,12,2021-01-12,137.2,116.8,-2.8,-7.8,-5.6,0,41,-5.59,-11.97,0,-8.780000000000001,138.2,137.2,-11.38,-18.36,-14.87,2.95,116.8
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2021,1,13,13,2021-01-13,137.2,116.8,-5,-7.8,-5.6,0,41,-4.88,-11.57,0,-8.225,138.2,137.2,-5.59,-11.97,-8.780000000000001,0,116.8
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2021,1,14,14,2021-01-14,137.2,116.8,-5,-12.2,-7.8,0,41,-3.95,-11.8,0,-7.875,138.2,137.2,-4.88,-11.57,-8.225,0,116.8
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2021,1,15,15,2021-01-15,137.2,116.8,-5.6,-13.9,-10,0,41,-9.45,-15.72,0,-12.585,138.2,137.2,-3.95,-11.8,-7.875,0,116.8
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2021,1,16,16,2021-01-16,137.2,116.8,-3.3,-8.9,-5,0,41,-12.06,-21.57,0,-16.815,138.2,137.2,-9.45,-15.72,-12.585,0,116.8
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2021,1,17,17,2021-01-17,137.2,116.8,-0.6,-6.1,-2.8,0,41,-13.7,-21.86,0,-17.78,138.2,137.2,-12.06,-21.57,-16.815,0,116.8
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2021,1,18,18,2021-01-18,137.2,116.8,0,-2.8,-1.7,2.5,41,-10.92,-17.3,0,-14.11,138.2,137.2,-13.7,-21.86,-17.78,0,116.8
